    n, insertion_cmp, insertion_swaps, insertion_time, bubble_cmp, bubble_swaps, bubble_time
  312,         25706,           25405,             18,      48516,        25405,          28
  313,         25782,           25480,             15,      48828,        25480,          37
  314,         25990,           25687,             10,      49141,        25687,          31
  315,         26191,           25887,             15,      49455,        25887,          31
  316,         26254,           25949,             16,      49770,        25949,          31
  317,         26361,           26055,             15,      50086,        26055,          31
  318,         26441,           26134,             17,      50403,        26134,          29
  319,         26517,           26209,             15,      50721,        26209,          31
  320,         26797,           26488,             23,      51040,        26488,          23
  321,         27046,           26736,             15,      51360,        26736,          31
  322,         27195,           26884,             15,      51681,        26884,          31
  323,         27267,           26955,             15,      52003,        26955,          31
  324,         27282,           26969,             15,      52326,        26969,          31
  325,         27363,           27049,             31,      52650,        27049,          15
  326,         27447,           27132,             31,      52975,        27132,          16
  327,         27527,           27211,             31,      53301,        27211,          31
  328,         27838,           27521,             15,      53628,        27521,          31
  329,         27987,           27669,             15,      53956,        27669,          31
  330,         28188,           27869,             15,      54285,        27869,          31
  331,         28399,           28079,             31,      54615,        28079,          15
  332,         28564,           28243,             31,      54946,        28243,          32
  333,         28566,           28244,             15,      55278,        28244,          31
  334,         28618,           28295,             19,      55611,        28295,          16
  335,         28750,           28426,             31,      55945,        28426,          31
  336,         29070,           28745,             24,      56280,        28745,          23
  337,         29157,           28831,             15,      56616,        28831,          46
  338,         29201,           28874,             17,      56953,        28874,          30
  339,         29314,           28986,             15,      57291,        28986,          31
  340,         29502,           29173,             31,      57630,        29173,          31
  341,         29683,           29353,             15,      57970,        29353,          31
  342,         29749,           29418,             21,      58311,        29418,          31
  343,         29911,           29579,             15,      58653,        29579,          33
  344,         30241,           29908,             14,      58996,        29908,          31
  345,         30416,           30082,             31,      59340,        30082,          31
  346,         30594,           30259,             15,      59685,        30259,          31
  347,         30631,           30295,             31,      60031,        30295,          31
  348,         30803,           30466,             15,      60378,        30466,          46
  349,         30864,           30526,             19,      60726,        30526,          28
  350,         31193,           30854,             31,      61075,        30854,          31
  351,         31417,           31077,             16,      61425,        31077,          31
  352,         31737,           31396,             31,      61776,        31396,          32
  353,         31919,           31577,             29,      62128,        31577,          31
  354,         31952,           31609,             15,      62481,        31609,          31
  355,         32121,           31777,             31,      62835,        31777,          31
  356,         32447,           32102,             31,      63190,        32102,          31
  357,         32633,           32287,             31,      63546,        32287,          33
  358,         32640,           32293,             13,      63903,        32293,          46
  359,         32932,           32584,             15,      64261,        32584,          31
  360,         33254,           32905,             31,      64620,        32905,          31
  361,         33367,           33017,             33,      64980,        33017,          30
  362,         33666,           33315,             31,      65341,        33315,          35
  363,         33849,           33497,             11,      65703,        33497,          46
  364,         33871,           33518,             15,      66066,        33518,          47
  365,         34094,           33740,             15,      66430,        33740,          31
  366,         34290,           33935,             32,      66795,        33935,          46
  367,         34616,           34260,             15,      67161,        34260,          38
  368,         34659,           34302,             15,      67528,        34302,          31
  369,         34694,           34336,             33,      67896,        34336,          44
  370,         34920,           34561,             15,      68265,        34561,          46
  371,         34949,           34589,             16,      68635,        34589,          46
  372,         35123,           34762,             15,      69006,        34762,          47
  373,         35376,           35014,             15,      69378,        35014,          46
  374,         35666,           35303,             31,      69751,        35303,          31
  375,         35707,           35343,             31,      70125,        35343,          31
  376,         35745,           35380,             31,      70500,        35380,          31
  377,         35774,           35408,             31,      70876,        35408,          31
  378,         35821,           35454,             15,      71253,        35454,          47
  379,         36141,           35773,             31,      71631,        35773,          31
  380,         36425,           36056,             31,      72010,        36056,          31
  381,         36521,           36151,             31,      72390,        36151,          34
  382,         36709,           36338,             29,      72771,        36338,          46
  383,         37070,           36698,             20,      73153,        36698,          42
  384,         37215,           36842,             31,      73536,        36842,          34
  385,         37496,           37122,             28,      73920,        37122,          46
  386,         37700,           37325,             31,      74305,        37325,          31
  387,         37996,           37620,             31,      74691,        37620,          47
  388,         38226,           37849,             31,      75078,        37849,          31
  389,         38341,           37963,             31,      75466,        37963,          46
  390,         38360,           37981,             31,      75855,        37981,          31
  391,         38560,           38180,             31,      76245,        38180,          40
  392,         38736,           38355,             22,      76636,        38355,          46
  393,         38780,           38398,             31,      77028,        38398,          31
  394,         39110,           38727,             31,      77421,        38727,          47
  395,         39397,           39013,             31,      77815,        39013,          31
  396,         39752,           39367,             31,      78210,        39367,          46
  397,         40059,           39673,             31,      78606,        39673,          47
  398,         40408,           40021,             31,      79003,        40021,          40
  399,         40610,           40222,             22,      79401,        40222,          46
  400,         40984,           40595,             31,      79800,        40595,          46
  401,         41256,           40866,             31,      80200,        40866,          47
  402,         41338,           40947,             31,      80601,        40947,          47
  403,         41373,           40981,             31,      81003,        40981,          46
  404,         41529,           41136,             31,      81406,        41136,          31
  405,         41893,           41499,             31,      81810,        41499,          47
  406,         42003,           41608,             31,      82215,        41608,          47
  407,         42158,           41762,             31,      82621,        41762,          46
  408,         42472,           42075,             31,      83028,        42075,          46
  409,         42490,           42092,             31,      83436,        42092,          47
  410,         42725,           42326,             31,      83845,        42326,          31
  411,         42734,           42334,             31,      84255,        42334,          46
  412,         43036,           42635,             31,      84666,        42635,          46
  413,         43434,           43032,             43,      85078,        43032,          50
  414,         43608,           43205,             31,      85491,        43205,          47
  415,         43767,           43363,             33,      85905,        43363,          45
  416,         44050,           43645,             31,      86320,        43645,          46
  417,         44199,           43793,             31,      86736,        43793,          46
  418,         44349,           43942,             36,      87153,        43942,          42
  419,         44438,           44030,             46,      87571,        44030,          31
  420,         44806,           44397,             46,      87990,        44397,          47
  421,         45055,           44645,             31,      88410,        44645,          46
  422,         45440,           45029,             31,      88831,        45029,          46
  423,         45682,           45270,             31,      89253,        45270,          46
  424,         45895,           45482,             50,      89676,        45482,          43
  425,         46244,           45830,             31,      90100,        45830,          47
  426,         46653,           46238,             31,      90525,        46238,          47
  427,         46915,           46499,             31,      90951,        46499,          53
  428,         47030,           46613,             25,      91378,        46613,          62
  429,         47283,           46865,             31,      91806,        46865,          46
  430,         47532,           47113,             33,      92235,        47113,          60
  431,         47843,           47423,             31,      92665,        47423,          47
  432,         48097,           47676,             46,      93096,        47676,          47
  433,         48140,           47718,             31,      93528,        47718,          47
  434,         48162,           47739,             46,      93961,        47739,          47
  435,         48395,           47971,             31,      94395,        47971,          65
  436,         48489,           48064,             28,      94830,        48064,          46
  437,         48773,           48347,             47,      95266,        48347,          48
  438,         49050,           48623,             31,      95703,        48623,          61
  439,         49179,           48751,             34,      96141,        48751,          44
  440,         49312,           48883,             46,      96580,        48883,          47
  441,         49633,           49203,             46,      97020,        49203,          47
  442,         49906,           49475,             31,      97461,        49475,          62
  443,         49933,           49501,             31,      97903,        49501,          62
  444,         50193,           49760,             31,      98346,        49760,          48
  445,         50601,           50167,             45,      98790,        50167,          54
  446,         50782,           50347,             39,      99235,        50347,          46
  447,         51159,           50723,             47,      99681,        50723,          46
  448,         51308,           50871,             47,     100128,        50871,          46
  449,         51363,           50925,             47,     100576,        50925,          46
  450,         51394,           50955,             48,     101025,        50955,          45
  451,         51401,           50961,             47,     101475,        50961,          62
  452,         51515,           51074,             31,     101926,        51074,          62
  453,         51930,           51488,             33,     102378,        51488,          60
  454,         52176,           51733,             39,     102831,        51733,          54
  455,         52589,           52145,             31,     103285,        52145,          62
  456,         52903,           52458,             31,     103740,        52458,          62
  457,         52988,           52542,             46,     104196,        52542,          47
  458,         53017,           52570,             46,     104653,        52570,          47
  459,         53193,           52745,             31,     105111,        52745,          62
  460,         53480,           53031,             31,     105570,        53031,          62
  461,         53649,           53199,             46,     106030,        53199,          47
  462,         53932,           53481,             46,     106491,        53481,          62
  463,         54034,           53582,             31,     106953,        53582,          62
