      n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
    446,     6780,       3800,         1,      2025,           0,          0
    447,     6805,       3815,         0,      2026,           0,          0
    448,     6821,       3827,         0,      2028,           0,          0
    449,     6840,       3837,         0,      2030,           0,          0
    450,     6847,       3836,        15,      2043,           0,          0
    451,     6868,       3850,         0,      2034,           0,          0
    452,     6882,       3858,         0,      2036,           0,          0
    453,     6906,       3869,         0,      2038,           0,          1
    454,     6923,       3876,         0,      2053,           0,          0
    455,     6937,       3887,         0,      2053,           0,          0
    456,     6953,       3901,         0,      2064,           0,         15
    457,     6977,       3907,         0,      2066,           0,          0
    458,     6994,       3926,         0,      2080,           0,          0
    459,     7017,       3931,         0,      2083,           0,         15
    460,     7025,       3940,         0,      2085,           0,          0
    461,     7050,       3952,         0,      2085,           0,          0
    462,     7065,       3963,         0,      2096,           0,         15
    463,     7081,       3975,         0,      2102,           0,          0
    464,     7101,       3982,         0,      2110,           0,          0
    465,     7120,       3992,         0,      2111,           0,          0
    466,     7131,       4004,        15,      2112,           0,          0
    467,     7152,       4009,         0,      2119,           0,          0
    468,     7168,       4019,         0,      2127,           0,          0
    469,     7190,       4026,        17,      2135,           0,          0
    470,     7206,       4041,         0,      2133,           0,          0
    471,     7224,       4047,        14,      2142,           0,          0
    472,     7244,       4056,         0,      2145,           0,          6
    473,     7258,       4060,         0,      2150,           0,          0
    474,     7271,       4068,         9,      2166,           0,          0
    475,     7292,       4083,         0,      2167,           0,          0
    476,     7311,       4094,         0,      2172,           0,          0
    477,     7328,       4102,        15,      2178,           0,          0
    478,     7348,       4114,         0,      2192,           0,          0
    479,     7366,       4126,        10,      2190,           0,          0
    480,     7380,       4136,         5,      2211,           0,          0
    481,     7399,       4146,         0,      2213,           0,          0
    482,     7418,       4158,         0,      2224,           0,          0
    483,     7439,       4169,        16,      2226,           0,          0
    484,     7454,       4178,         0,      2226,           0,          0
    485,     7473,       4188,         0,      2233,           0,          0
    486,     7490,       4201,        14,      2239,           0,          0
    487,     7507,       4208,         0,      2246,           0,          0
    488,     7523,       4220,         0,      2257,           0,          0
    489,     7541,       4231,        15,      2261,           0,          0
    490,     7556,       4239,         0,      2264,           0,          0
    491,     7579,       4246,        11,      2273,           0,          0
    492,     7592,       4252,         4,      2277,           0,          0
    493,     7610,       4262,         0,      2293,           0,          0
    494,     7627,       4271,         0,      2286,           0,          0
    495,     7646,       4285,        15,      2298,           0,          0
    496,     7664,       4293,         0,      2301,           0,          0
    497,     7683,       4305,         0,      2304,           0,         16
    498,     7700,       4314,         0,      2320,           0,          0
    499,     7717,       4320,         0,      2320,           0,          0
    500,     7734,       4334,        16,      2324,           0,          0
    501,     7754,       4344,         0,      2320,           0,          0
    502,     7770,       4359,         0,      2344,           0,          0
    503,     7790,       4369,        16,      2341,           0,          0
    504,     7806,       4371,         0,      2355,           0,          0
    505,     7824,       4374,         0,      2354,           0,          0
    506,     7840,       4392,        14,      2371,           0,          0
    507,     7862,       4407,         0,      2381,           0,          0
    508,     7874,       4408,         0,      2378,           0,         16
    509,     7891,       4420,         1,      2380,           0,          0
    510,     7910,       4438,         0,      2400,           0,          0
    511,     7930,       4443,        14,      2406,           0,          0
    512,     7949,       4459,         2,      2411,           0,          0
    513,     7972,       4466,         0,      2412,           0,          0
    514,     7987,       4477,         0,      2409,           0,          0
    515,     8008,       4489,         0,      2422,           0,         15
    516,     8029,       4504,         0,      2428,           0,          0
    517,     8045,       4509,         0,      2427,           0,          0
    518,     8063,       4518,        15,      2419,           0,          0
    519,     8085,       4527,         0,      2436,           0,          0
    520,     8100,       4540,         0,      2433,           0,          0
    521,     8121,       4546,        15,      2437,           0,          0
    522,     8139,       4561,         0,      2445,           0,          0
    523,     8161,       4566,         0,      2438,           0,          0
    524,     8180,       4579,         0,      2453,           0,          0
    525,     8201,       4591,         1,      2465,           0,          0
    526,     8220,       4605,         8,      2456,           0,          0
    527,     8239,       4612,         0,      2457,           0,          0
    528,     8257,       4625,         0,      2459,           0,          0
    529,     8280,       4635,        15,      2463,           0,          0
    530,     8296,       4646,         0,      2479,           0,          0
    531,     8324,       4660,         0,      2476,           0,         15
    532,     8338,       4667,         0,      2480,           0,          0
    533,     8362,       4678,         0,      2485,           0,          0
    534,     8374,       4684,        16,      2492,           0,          0
    535,     8394,       4697,         0,      2497,           0,          0
    536,     8417,       4711,         0,      2495,           0,          0
    537,     8436,       4726,        14,      2496,           0,          0
    538,     8453,       4735,         0,      2509,           0,          0
    539,     8477,       4742,         0,      2512,           0,         15
    540,     8498,       4757,         0,      2516,           0,          0
    541,     8517,       4764,         0,      2511,           0,         12
    542,     8540,       4782,         4,      2524,           0,          0
    543,     8558,       4791,         0,      2529,           0,          0
    544,     8576,       4802,         0,      2544,           0,         15
    545,     8591,       4812,         0,      2547,           0,          0
    546,     8618,       4824,         0,      2547,           0,          0
    547,     8634,       4830,        15,      2551,           0,          0
    548,     8655,       4843,         0,      2541,           0,          0
    549,     8673,       4852,         0,      2546,           0,          0
    550,     8691,       4869,        17,      2557,           0,          0
    551,     8713,       4873,         0,      2568,           0,          0
    552,     8740,       4886,        14,      2582,           0,          0
    553,     8754,       4891,         0,      2584,           0,          0
    554,     8767,       4897,         0,      2574,           0,          0
    555,     8789,       4912,        14,      2587,           0,          0
    556,     8809,       4924,         0,      2582,           0,          0
    557,     8828,       4931,        15,      2580,           0,          2
    558,     8850,       4948,         0,      2592,           0,          0
    559,     8867,       4956,         0,      2599,           0,          0
    560,     8887,       4966,        16,      2610,           0,          0
    561,     8911,       4979,         0,      2615,           0,          0
    562,     8926,       4987,        12,      2614,           0,          1
    563,     8954,       5002,         2,      2618,           0,          0
    564,     8965,       5012,         0,      2630,           0,          0
    565,     8988,       5020,        11,      2639,           0,          0
    566,     9010,       5036,         0,      2637,           0,          0
    567,     9028,       5039,        16,      2647,           0,          0
    568,     9044,       5054,         0,      2648,           0,          0
    569,     9066,       5061,         0,      2654,           0,          0
    570,     9085,       5075,         1,      2664,           0,          0
    571,     9103,       5086,         0,      2667,           0,          0
    572,     9123,       5099,        14,      2658,           0,          0
    573,     9147,       5101,         6,      2671,           0,          0
    574,     9166,       5120,         0,      2688,           0,          9
    575,     9189,       5131,         0,      2689,           0,          0
